epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
30,0.1,2.1765737091064454,1.31960143699646,0.047399155884981156,63.178,89.962,2.207316530609131,50.86,79.91,54.7,39.31474018096924
31,0.1,2.1706792350769044,1.320369807510376,0.04720294775485993,63.236,89.968,2.0047709091186525,53.08,82.89,54.7,38.59485697746277
32,0.1,2.1897808123779297,1.3308101540756225,0.0476367415523529,63.002,89.74,2.174909701919556,51.6,81.49,54.7,38.65407395362854
33,0.1,2.160139976425171,1.3088521908187867,0.04705355872273445,63.466,90.114,2.240279326248169,51.04,79.8,54.7,38.68138408660889
34,0.1,2.1536777768707274,1.3035752154922486,0.046934067858457565,63.544,90.278,1.8865434871673583,55.63,84.27,55.63,36.785341024398804
35,0.1,2.154313728942871,1.3052357973480224,0.04692799476504326,63.466,90.074,2.0706316694259645,53.61,82.33,55.63,36.847782135009766
36,0.1,2.1515851166534423,1.3047187772369384,0.046850803858041766,63.652,90.082,2.6398734603881837,46.52,75.78,55.63,37.25001120567322
37,0.1,2.1431398022460937,1.2983691034698486,0.04668610169410706,63.792,90.218,2.3688648689270018,48.99,79.67,55.63,37.382214069366455
38,0.1,2.136260116119385,1.2967128805923462,0.0464969900906086,63.72,90.346,2.462173332595825,48.08,78.34,55.63,36.264869928359985
39,0.1,2.1214719123077392,1.2843221122360229,0.04622846423149109,63.986,90.434,2.0833260513305665,54.34,81.91,55.63,36.107285022735596
40,0.1,2.119989830780029,1.2895037525177002,0.046101186130046844,63.89,90.422,1.855542289352417,56.34,84.61,56.34,37.17501211166382
41,0.1,2.1136541609191895,1.2779158136749267,0.04608425776600838,64.35,90.586,2.20941045627594,51.35,80.7,56.34,39.00436091423035
42,0.1,2.1038317565917968,1.2724839484405517,0.04586218052387238,64.432,90.562,2.053197164916992,52.93,81.27,56.34,38.984219789505005
43,0.1,2.1061885563659666,1.2696905624771118,0.04597947719335556,64.242,90.754,2.190855242538452,52.28,81.03,56.34,38.10708403587341
44,0.1,2.1146435500335694,1.2800127236175538,0.04608241195321083,64.194,90.516,2.1025428297042845,52.55,81.37,56.34,38.007699966430664
45,0.1,2.109438597564697,1.2810442044830321,0.04590364054560661,64.114,90.52,2.450297451019287,50.14,78.27,56.34,37.97900104522705
46,0.1,2.1109565829467773,1.2780164192199708,0.045998386867046354,64.18,90.6,2.031737035369873,53.08,82.17,56.34,37.98906898498535
47,0.1,2.0947374810791017,1.268513479156494,0.04564002316713333,64.652,90.642,1.9241416984558106,55.43,84.01,56.34,38.012775897979736
48,0.1,2.0994882641601564,1.269834022140503,0.0457678515291214,64.512,90.744,2.0308728271484373,54.33,82.93,56.34,38.00161814689636
49,0.1,2.0815446731567384,1.25657780544281,0.045414242857694624,64.832,90.7,2.359110668373108,49.45,80.47,56.34,37.9801390171051
50,0.1,2.0909014555358887,1.2629259254455567,0.04560745288014412,64.748,90.6,2.507943046951294,48.67,76.92,56.34,38.03819227218628
51,0.1,2.087496787261963,1.2619747024536132,0.04551591990351677,64.664,90.742,1.7848221733093261,56.73,85.52,56.73,38.75452995300293
52,0.1,2.0876444021606444,1.2579053346252442,0.04558411687731743,64.698,90.658,1.8200082006454468,56.6,85.37,56.73,38.442245960235596
53,0.1,2.085118002319336,1.2669575220108031,0.04536372614860534,64.724,90.836,2.0944404464721678,54.22,82.14,56.73,38.3281991481781
54,0.1,2.0644992878723145,1.2483958875656127,0.04500941702127457,65.032,90.938,2.0232584913253784,54.72,83.32,56.73,38.43122220039368
55,0.1,2.0876025745391846,1.2692574594879151,0.04540543277859688,64.586,90.646,2.0910569946289064,53.0,82.16,56.73,38.54059410095215
56,0.1,2.0654281133270262,1.2455751928710936,0.04508251608610153,65.062,90.894,2.410790661621094,48.75,78.67,56.73,38.0251350402832
57,0.1,2.0534255087280275,1.2405705912399292,0.044785631601810455,65.094,91.07,2.5868997680664063,50.09,78.46,56.73,38.01157999038696
58,0.1,2.05607022354126,1.2419980675506592,0.044845974670648575,65.148,90.978,1.9250782075881958,55.68,83.89,56.73,38.02056908607483
59,0.1,2.055364122467041,1.2382762306976318,0.044882062678337095,65.122,91.044,1.864204328918457,56.46,84.79,56.73,37.98072385787964
60,0.010000000000000002,2.0562699784088134,1.24291230758667,0.04483793208122253,65.074,90.978,1.8668486377716065,56.95,85.23,56.95,38.040822982788086
61,0.010000000000000002,1.4541264418792725,0.8479550815582275,0.032192153173685074,74.692,94.984,1.163611593437195,70.06,92.23,70.06,38.120635986328125
62,0.010000000000000002,1.3004398878860475,0.7477238701820373,0.02895556100010872,77.36,95.894,1.137079172706604,70.72,92.61,70.72,37.96421670913696
63,0.010000000000000002,1.2417237645721435,0.7075871973228455,0.027747817727327345,78.352,96.186,1.1645091415405273,70.42,92.6,70.72,38.07232999801636
64,0.010000000000000002,1.2017079737472534,0.6699393085289002,0.02708557260632515,79.506,96.654,1.1217823582649231,71.06,92.83,71.06,37.973933696746826
65,0.010000000000000002,1.1713181701660156,0.6522599688911438,0.026412130912542343,79.906,96.806,1.126466639328003,71.45,92.66,71.45,37.95900082588196
66,0.010000000000000002,1.1467508197021485,0.6283867196273804,0.026017420686483383,80.568,97.026,1.127090941619873,71.31,92.78,71.45,38.02441191673279
67,0.010000000000000002,1.1315768956756591,0.6122895460128784,0.025794753966927528,81.038,97.118,1.14065281085968,71.27,92.6,71.45,38.957152128219604
68,0.010000000000000002,1.1141921993255615,0.597831462059021,0.025477389484643936,81.46,97.202,1.1320274759292603,71.31,92.84,71.45,38.31561088562012
69,0.010000000000000002,1.0962173540878295,0.5788415042018891,0.02521239375472069,81.918,97.292,1.1544857864379883,71.01,92.61,71.45,38.01377582550049
70,0.010000000000000002,1.0818660974884033,0.5657844232749939,0.024967933794260024,82.444,97.392,1.150148673057556,71.0,92.68,71.45,38.67764210700989
71,0.010000000000000002,1.0691807161712648,0.5544464990615845,0.024748670879602433,82.626,97.638,1.1454884979248048,72.01,92.92,72.01,40.08507013320923
72,0.010000000000000002,1.0647328258514404,0.5493501698207855,0.024689304437637328,82.732,97.71,1.1632814138412475,71.48,92.62,72.01,40.031590938568115
73,0.010000000000000002,1.0570520783805848,0.5412727314472199,0.02457549094557762,82.938,97.72,1.1558802556037904,71.62,92.76,72.01,40.08707308769226
74,0.010000000000000002,1.0513008727645874,0.5363315387916565,0.024472972072958947,83.16,97.784,1.1375225175857544,71.68,92.9,72.01,40.17716097831726
75,0.010000000000000002,1.0355372361373902,0.5197338625717163,0.024239697021842,83.866,97.832,1.1527889053344726,71.49,92.68,72.01,38.90341091156006
76,0.010000000000000002,1.0358007034873962,0.5202251225948333,0.02424025440812111,83.404,97.842,1.1758568740844726,71.19,92.62,72.01,38.3643901348114
77,0.010000000000000002,1.0301153091430664,0.510181623878479,0.02421951549053192,83.836,97.976,1.1817862154006957,71.65,92.53,72.01,38.01492929458618
78,0.010000000000000002,1.0241525918579102,0.5062209088897706,0.02409506685256958,83.774,97.966,1.1516404958724975,71.74,92.68,72.01,38.035315990448
79,0.010000000000000002,1.0236613951873779,0.5010265839958191,0.024160878208875657,84.084,98.042,1.1692814762115478,71.49,92.54,72.01,37.97723388671875
80,0.0010000000000000002,1.0141625393676759,0.4896023345184326,0.024042542900443078,84.402,98.152,1.189748072052002,71.11,92.4,72.01,37.950252056121826
81,0.0010000000000000002,0.9189795913314819,0.4176161749076843,0.022192859533429147,86.74,98.504,1.092848861026764,73.11,93.48,73.11,38.914421796798706
82,0.0010000000000000002,0.8910362128829956,0.4034954180145264,0.021540265728235246,87.238,98.638,1.0965880270957946,73.01,93.43,73.11,38.43470215797424
83,0.0010000000000000002,0.8829408217430115,0.3909224333667755,0.02148373761177063,87.644,98.672,1.0905279182434082,73.28,93.34,73.28,38.4645938873291
84,0.0010000000000000002,0.8789697940444946,0.3921614131450653,0.02134028397977352,87.424,98.642,1.0965912327766418,73.24,93.55,73.28,39.51547193527222
85,0.0010000000000000002,0.8731107328796387,0.3846579518699646,0.02127442989706993,87.848,98.732,1.0980903735160827,73.52,93.45,73.52,40.09456777572632
86,0.0010000000000000002,0.8694981678962708,0.377852972369194,0.02126786507308483,87.962,98.774,1.0965246710777283,73.31,93.28,73.52,40.034892082214355
87,0.0010000000000000002,0.8698481441116332,0.38147826880931857,0.0212221565335989,87.914,98.748,1.0948757041931152,73.25,93.46,73.52,40.087363958358765
88,0.0010000000000000002,0.8644114991760254,0.3762674751472473,0.02113368007004261,88.076,98.768,1.101088449382782,73.3,93.51,73.52,40.11353325843811
89,0.0010000000000000002,0.8631959405517579,0.37839190356254576,0.021062499631047248,88.022,98.766,1.1001549251556397,73.36,93.4,73.52,40.0912721157074
90,0.0010000000000000002,0.8594711888885498,0.3693799371337891,0.021086913088560106,88.276,98.832,1.096932375049591,73.17,93.41,73.52,40.01708507537842
91,0.0010000000000000002,0.8546639283180237,0.36795314885139463,0.020958979778289796,88.38,98.756,1.104193515586853,73.16,93.54,73.52,39.690797090530396
92,0.0010000000000000002,0.8542371746826172,0.36748722745895385,0.020952923830747604,88.296,98.836,1.0995163045883178,73.29,93.47,73.52,37.94778370857239
93,0.0010000000000000002,0.8541199464416503,0.36794956701278686,0.020942036331892015,88.542,98.726,1.1035052015304565,73.13,93.39,73.52,37.941813945770264
94,0.0010000000000000002,0.8518372619628907,0.3654470182991028,0.02090980476140976,88.426,98.83,1.10474131565094,73.34,93.37,73.52,38.25621294975281
95,0.0010000000000000002,0.8479335230255127,0.36093619218826295,0.02085829462110996,88.668,98.864,1.1015318590164185,73.34,93.4,73.52,38.00192427635193
96,0.0010000000000000002,0.8488008005523682,0.35919479867935183,0.020912606266736983,88.646,98.858,1.1039568606376648,73.25,93.4,73.52,38.590686082839966
97,0.0010000000000000002,0.8444692630767823,0.3598832083320618,0.020766489285230637,88.496,98.846,1.1018025312423707,73.21,93.52,73.52,37.94375777244568
98,0.0010000000000000002,0.8440460386657714,0.3563591744995117,0.02080832659125328,88.702,98.898,1.1031019466400147,73.16,93.49,73.52,37.94460105895996
99,0.0010000000000000002,0.8391078674316407,0.35209818778991697,0.02072058667600155,88.816,98.926,1.0991794229507446,73.35,93.5,73.52,38.01152420043945
100,0.0010000000000000002,0.8419125263595582,0.35528328943252563,0.02075846502363682,88.716,98.902,1.1103741579055786,73.17,93.37,73.52,38.06189274787903
