epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
50,0.1,1.7795777193832398,1.037402385787964,0.03940239141702652,69.976,93.41,1.7738479602813721,58.45,86.03,60.99,42.21943402290344
51,0.1,1.7675271406555175,1.035366964187622,0.03905761430621147,70.214,93.31,1.6793716793060303,59.96,86.46,60.99,42.18820595741272
52,0.1,1.761454811553955,1.027278010444641,0.03899424412727356,70.134,93.454,1.8416307250976562,58.74,85.02,60.99,42.51745891571045
53,0.1,1.757875323486328,1.0238060064315795,0.03893663500905037,70.384,93.466,1.694262508392334,59.92,87.53,60.99,42.41183400154114
54,0.1,1.7591238717651367,1.0259828916931153,0.03894163834929466,70.526,93.358,1.9732037433624268,57.65,84.17,60.99,42.35047006607056
55,0.1,1.7616954526519775,1.0352473341751098,0.03887724325418472,70.284,93.408,1.8091688224792482,58.32,85.99,60.99,42.66620492935181
56,0.1,1.7546876990509033,1.0202913056564331,0.038891938898563384,70.466,93.448,1.7067027576446534,60.53,86.77,60.99,42.291762828826904
57,0.1,1.7580427416992188,1.0215983907318116,0.03897636078715325,70.458,93.482,2.0100909133911133,57.01,83.4,60.99,43.103480100631714
58,0.1,1.7538796081542969,1.021681277770996,0.038844967797994616,70.606,93.432,1.6784410682678224,59.96,86.72,60.99,42.70601487159729
59,0.1,1.7611610541152953,1.0290437270355224,0.038957474730014804,70.336,93.356,1.6089030475616455,61.71,87.12,61.71,42.24934720993042
60,0.010000000000000002,1.7581040522384643,1.022738560180664,0.03896046167731285,70.38,93.408,1.786775111579895,58.27,85.81,61.71,42.385721921920776
61,0.010000000000000002,1.227302013168335,0.6736568307304382,0.027827299865484236,79.634,96.49,1.0439423583984375,72.81,93.37,72.81,42.195605993270874
62,0.010000000000000002,1.080926424255371,0.5767739737510681,0.02476685734689236,82.25,97.356,1.036189558029175,72.99,93.51,72.99,42.296096086502075
63,0.010000000000000002,1.0253190726089478,0.535946232585907,0.023667061143517493,83.18,97.756,1.0357377244949342,73.37,93.52,73.37,42.24840974807739
64,0.010000000000000002,0.9927980155944824,0.5075623477077484,0.023094276327490806,84.112,97.952,1.037941485786438,73.65,93.6,73.65,42.239901304244995
65,0.010000000000000002,0.9713679744720459,0.4885525207901001,0.02272161605000496,84.636,98.032,1.0230719985961914,74.01,93.69,74.01,43.508273124694824
66,0.010000000000000002,0.9471837540054321,0.4689597555732727,0.02227199612259865,85.278,98.142,1.0292897206306457,73.74,93.56,74.01,42.53212213516235
67,0.010000000000000002,0.9297691193389892,0.45388963901519774,0.021963259401917457,85.618,98.35,1.020457178401947,74.04,93.8,74.04,42.72816705703735
68,0.010000000000000002,0.911991573677063,0.43681718472480774,0.021674468193650244,86.168,98.37,1.027804105758667,74.09,93.45,74.09,42.73718237876892
69,0.010000000000000002,0.899250742263794,0.4228067797088623,0.02149522976756096,86.676,98.48,1.0210974126815795,74.0,93.59,74.09,42.21855807304382
70,0.010000000000000002,0.8853815744400024,0.41010674848556516,0.02126025627195835,87.008,98.594,1.0181293655395507,74.21,93.7,74.21,42.25094294548035
71,0.010000000000000002,0.8758212435340882,0.4017665579891205,0.02109181139469147,87.226,98.722,1.0395249038696288,73.64,93.59,74.21,42.33679986000061
72,0.010000000000000002,0.8660739519119263,0.3938019002532959,0.020911656321287154,87.58,98.756,1.0168876502990722,74.23,93.75,74.23,42.40457820892334
73,0.010000000000000002,0.8598096264648437,0.38583342866897585,0.020840403517484667,87.816,98.764,1.0437152421951295,73.8,93.3,74.23,42.42572784423828
74,0.010000000000000002,0.8502916888046265,0.37346027026176454,0.02073629853308201,88.076,98.822,1.0353529796600343,74.09,93.66,74.23,42.301079988479614
75,0.010000000000000002,0.8429627032089233,0.36740886907577514,0.02060182088255882,88.298,98.888,1.04395144405365,73.85,93.55,74.23,42.2342369556427
76,0.010000000000000002,0.8351031188583374,0.3602256917381287,0.020468446036577225,88.518,98.876,1.061223072052002,73.33,93.37,74.23,42.36638879776001
77,0.010000000000000002,0.8296976198577881,0.3518817580795288,0.020429898176789283,88.756,98.968,1.0408742289543151,74.33,93.58,74.33,42.51189994812012
78,0.010000000000000002,0.8200601721382141,0.3419901517391205,0.020283284293413164,89.078,99.056,1.0524029132843018,74.05,93.57,74.33,43.12196183204651
79,0.010000000000000002,0.8163338758850097,0.3372217494392395,0.02024134382367134,89.19,99.128,1.0740826370239258,73.65,93.39,74.33,43.16802000999451
80,0.0010000000000000002,0.8115961400222779,0.33110502141952514,0.0201888634455204,89.512,99.118,1.0544713542938233,73.8,93.48,74.33,42.715949058532715
81,0.0010000000000000002,0.7458414964485168,0.2823148287963867,0.018896377547979355,91.264,99.31,0.9981009143829346,75.27,94.02,75.27,42.76975989341736
82,0.0010000000000000002,0.7245290637397767,0.26751414719581607,0.01846162469804287,91.628,99.386,0.9960765396118164,75.31,93.96,75.31,43.18380904197693
83,0.0010000000000000002,0.7203316974639893,0.264838007850647,0.01837227168560028,91.952,99.318,0.9923874635696411,75.27,94.06,75.31,42.77734899520874
84,0.0010000000000000002,0.7149168642234802,0.2596168607997894,0.018284638565778732,92.066,99.364,0.9919593673706054,75.33,94.04,75.33,42.27980995178223
85,0.0010000000000000002,0.7131386205673218,0.25985854585647583,0.018225292128324508,92.092,99.416,0.9925879047393799,75.33,93.98,75.33,42.182029008865356
86,0.0010000000000000002,0.7090835559082032,0.25560139911174773,0.018165089243650435,92.266,99.396,0.9934229751586914,75.43,94.03,75.43,42.31352400779724
87,0.0010000000000000002,0.7038701946640015,0.2526533318042755,0.01804823528468609,92.382,99.41,0.9871747610092163,75.28,93.96,75.43,42.22746396064758
88,0.0010000000000000002,0.7033060344314576,0.2519364587879181,0.0180418064057827,92.446,99.406,0.9979049682617187,75.19,93.96,75.43,42.38527703285217
89,0.0010000000000000002,0.7049890095710755,0.2527480133152008,0.018081718908548355,92.316,99.424,0.9935846685409546,75.28,94.06,75.43,42.25405812263489
90,0.0010000000000000002,0.7013780197143554,0.24927250512123109,0.018023180196881296,92.494,99.428,0.9922295930862427,75.41,94.03,75.43,42.16935133934021
91,0.0010000000000000002,0.6986046142959594,0.24637967557907103,0.017981711784005164,92.558,99.444,0.9940066919326782,75.22,93.97,75.43,42.27059316635132
92,0.0010000000000000002,0.6942153963279725,0.2427190569782257,0.017901745859384536,92.648,99.504,0.9936257736206054,75.25,94.1,75.43,42.28210687637329
93,0.0010000000000000002,0.6994980385208129,0.24527561556816102,0.018026882230639456,92.554,99.46,0.9895555751800537,75.28,94.05,75.43,42.23281168937683
94,0.0010000000000000002,0.693986330947876,0.24397034753799438,0.01787503618478775,92.676,99.48,0.9923801988601685,75.4,93.99,75.43,42.22986602783203
95,0.0010000000000000002,0.6938479588699341,0.24258633404254915,0.017892337251901626,92.752,99.468,0.9947903247833252,75.22,93.98,75.43,42.26446199417114
96,0.0010000000000000002,0.6932131293487549,0.24227898248672486,0.017877301169633864,92.742,99.49,0.996044302558899,75.15,94.03,75.43,42.219748973846436
97,0.0010000000000000002,0.6895867162322998,0.24131386548519135,0.01777905570268631,92.764,99.458,0.994116063117981,75.13,93.98,75.43,42.27772903442383
98,0.0010000000000000002,0.6899789412498474,0.24035656831741334,0.01780627054810524,92.7,99.458,0.9946621562957764,75.1,94.03,75.43,42.22814583778381
99,0.0010000000000000002,0.6881780620765686,0.23697109612464906,0.017802891090512276,92.966,99.474,0.9946642831802368,75.3,94.0,75.43,42.86749267578125
100,0.0010000000000000002,0.6874900337219239,0.23651639874458313,0.017788494819402693,92.916,99.48,1.0025905450820922,75.22,93.97,75.43,42.24686408042908
