epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
25,0.1,3.42890431640625,1.6356101990127563,0.3263874021816254,57.364,86.478,2.4293248924255373,47.29,77.69,48.75,931.7073452472687
26,0.1,3.373309041519165,1.614334831390381,0.32076770349502565,57.768,86.794,2.344208713531494,50.21,81.52,50.21,1068.833825826645
27,0.1,3.3639708865356446,1.5998087493133546,0.3205083143043518,57.986,86.95,2.550247374343872,47.13,78.83,50.21,25.500207901000977
28,0.1,3.3524434946441652,1.5996084183883668,0.3190799110221863,58.204,86.822,2.5699048179626467,46.56,77.44,50.21,640.884416103363
29,0.1,3.3486758834838866,1.596035516281128,0.31883226574897766,58.216,86.904,2.3695102821350096,49.36,80.18,50.21,25.473335027694702
30,0.1,3.322718350067139,1.5855123165893554,0.31624527318954465,58.4,87.102,2.081437453460693,52.64,82.42,52.64,25.44858431816101
31,0.1,3.3370773469543455,1.5879803130340575,0.3178858988285065,58.23,86.988,2.2318809783935545,51.56,80.41,52.64,1006.6908888816833
32,0.1,3.3245542416381837,1.5914240532684327,0.3161052766227722,58.436,86.986,2.7907465202331543,44.67,75.86,52.64,46.82716393470764
33,0.1,3.2974124612426756,1.5728617485427856,0.31387269903182985,58.736,87.238,2.1494609134674074,50.9,81.89,52.64,25.44171380996704
34,0.1,3.319025174713135,1.5845982622528076,0.31584075545310974,58.47,87.13,2.530143407058716,49.09,78.42,52.64,1059.5295839309692
35,0.1,3.2973109104156495,1.5765045792007446,0.3136323277282715,58.6,87.048,2.498284311294556,48.22,78.49,52.64,25.405761003494263
36,0.1,3.2861615952301024,1.5689784062194825,0.3127090486907959,58.75,87.348,2.3376551698684693,49.97,79.9,52.64,978.7550508975983
37,0.1,3.297046491546631,1.580521169052124,0.31334823888778685,58.388,87.276,2.452639239501953,50.02,79.93,52.64,25.45366406440735
38,0.1,3.2773649520111086,1.5671289522171021,0.31172505926132205,58.92,87.22,3.0914964447021482,43.55,75.76,52.64,447.7909781932831
39,0.1,3.2586722270202637,1.5607731704711914,0.30978570518493653,58.948,87.43,2.262930436706543,50.73,81.0,52.64,25.53963017463684
40,0.1,3.2677238021850585,1.564838223838806,0.31066308630943296,58.976,87.494,2.4943617136001586,48.01,78.8,52.64,955.5025789737701
41,0.1,3.274223652801514,1.5629742908477784,0.3115920637512207,59.272,87.372,2.6299599014282227,45.71,75.81,52.64,943.7927830219269
42,0.1,3.256028825149536,1.5596325352478027,0.30952657091140745,59.082,87.36,2.077818795776367,53.58,83.2,53.58,25.53318977355957
43,0.1,3.2166977445983886,1.5384191148376465,0.3059360237216949,59.398,87.836,2.309805859375,48.45,79.07,53.58,992.7214210033417
44,0.1,3.237274558868408,1.5454855130767822,0.3080664742279053,59.262,87.518,2.351910936355591,50.59,81.41,53.58,25.51323890686035
45,0.1,3.217566663284302,1.539272134437561,0.3059913251686096,59.556,87.748,2.2352949424743653,50.33,81.01,53.58,690.9132449626923
46,0.1,3.2362892753601074,1.5490911235046387,0.3077179638004303,59.102,87.55,2.6120570735931397,45.95,77.78,53.58,25.469008922576904
47,0.1,3.2253303674316407,1.5443266052246094,0.306645882358551,59.504,87.746,2.622131303024292,47.26,76.63,53.58,936.6721880435944
48,0.1,3.212698109588623,1.5365917203521728,0.30555028098106385,59.762,87.734,2.6390714994430544,48.27,78.78,53.58,25.464245080947876
49,0.1,3.216815161743164,1.5351331517791749,0.3061560732078552,59.59,87.654,2.580220672225952,46.28,77.44,53.58,981.8136327266693
50,0.1,3.2082719187927244,1.5294698805999756,0.3054421223449707,59.758,87.778,2.856042586517334,45.86,77.44,53.58,25.56483483314514
51,0.1,3.188479461669922,1.5251662593841553,0.30323704175949096,59.652,87.844,2.5476886867523194,48.47,78.59,53.58,236.6197898387909
52,0.1,3.2005008338928222,1.5291321738433838,0.3044918427181244,59.718,87.744,2.371009658050537,49.93,79.67,53.58,26.77321720123291
53,0.1,3.1802933291625974,1.5201596727752686,0.3025266876125336,59.684,87.896,2.150272685241699,51.71,81.57,53.58,26.147077798843384
54,0.1,3.1929772622680663,1.524561417312622,0.3038370697021484,59.958,87.906,2.2766392623901366,50.65,80.48,53.58,25.859108924865723
55,0.1,3.1852518154907226,1.5250377536010742,0.30284161741256715,59.982,87.95,2.302242282295227,49.88,80.27,53.58,1009.3692407608032
56,0.1,3.192597931518555,1.5291642598342896,0.3035019749546051,59.94,87.818,2.1531462448120116,52.86,82.58,53.58,32.81707406044006
57,0.1,3.1781487913513184,1.520822731628418,0.30221717849731444,59.872,87.814,2.8233113304138184,46.5,77.38,53.58,27.313826084136963
58,0.1,3.1874316888427736,1.5285244044494628,0.3028961864566803,59.908,87.848,2.2568063638687135,51.4,81.36,53.58,27.188793659210205
59,0.1,3.182896469268799,1.5222804954910278,0.3027195279121399,59.78,87.896,2.3749777328491213,50.28,79.49,53.58,26.726439952850342
60,0.010000000000000002,3.158322664260864,1.5055916997909546,0.30069085180282595,60.096,88.092,2.3067092086791994,50.98,80.28,53.58,26.605332851409912
61,0.010000000000000002,2.3759013362121584,1.1173354412078857,0.22715420257568358,68.62,92.096,1.3749549482345582,65.83,90.61,65.83,27.460193157196045
62,0.010000000000000002,2.1618184242248537,1.0209391379165649,0.20641860599517822,70.842,93.2,1.3426529127120972,66.04,90.94,66.04,27.451900243759155
63,0.010000000000000002,2.092024402542114,0.9893057485580444,0.19967144131183626,71.802,93.636,1.3394479763031006,66.64,90.89,66.64,26.42016887664795
64,0.010000000000000002,2.0389090325546264,0.9572418144989013,0.195036015958786,72.49,93.948,1.3292266778945923,67.41,90.84,67.41,1099.021806716919
65,0.010000000000000002,2.007742894287109,0.942441424369812,0.1920652721118927,72.878,94.03,1.3411279949188233,67.11,91.14,67.41,983.1750099658966
66,0.010000000000000002,1.9866509344863892,0.9324188931465149,0.19005518581390382,73.052,94.216,1.30907698802948,67.16,91.33,67.41,26.840035915374756
67,0.010000000000000002,1.956230245399475,0.9166243415641785,0.1872397588634491,73.716,94.29,1.3066294778823853,67.05,91.31,67.41,26.7448468208313
68,0.010000000000000002,1.9415354708862305,0.9038091749191284,0.18620386013507842,73.748,94.434,1.3220155004501344,67.33,91.62,67.41,26.694674015045166
69,0.010000000000000002,1.9206443296432496,0.8915492111968994,0.18435871509552001,73.824,94.56,1.3155020610809327,67.66,91.39,67.66,26.69049096107483
70,0.010000000000000002,1.9046422019577027,0.8796282786369324,0.18310350743293763,74.482,94.632,1.3087029932022094,67.69,91.33,67.69,26.668621063232422
71,0.010000000000000002,1.8888210865783692,0.8697227225875854,0.18174496573925017,74.664,94.784,1.3316056884765626,67.32,91.36,67.69,26.68691086769104
72,0.010000000000000002,1.8873118788146972,0.868456742553711,0.18163543841838836,74.652,94.84,1.3113418371200563,67.25,91.2,67.69,26.679376125335693
73,0.010000000000000002,1.8753017639160157,0.8573970738601685,0.18082540305137634,74.726,94.858,1.3564557460784912,66.58,90.98,67.69,26.808682918548584
74,0.010000000000000002,1.8674968170928956,0.8591089651679993,0.1797427919435501,74.822,94.94,1.3190718984603882,67.4,91.38,67.69,976.9228761196136
75,0.010000000000000002,1.856005832824707,0.8437245327758789,0.17926794604301452,75.338,95.088,1.328045357322693,67.17,91.5,67.69,26.62629795074463
76,0.010000000000000002,1.8516227243804932,0.8440000594139099,0.17870283682823182,75.254,95.042,1.3752532300949096,66.68,90.55,67.69,26.339696168899536
77,0.010000000000000002,1.8541399044418334,0.8458273038482667,0.17890328167438507,75.17,94.996,1.366254605102539,66.62,91.03,67.69,26.053359746932983
78,0.010000000000000002,1.857758784828186,0.8444476336860657,0.17944187143325804,75.252,95.056,1.33217602186203,67.39,91.24,67.69,25.852139949798584
79,0.010000000000000002,1.8350497510147095,0.8318020005607605,0.17739359416007996,75.586,95.152,1.3530809120178222,66.83,90.98,67.69,25.717067003250122
80,0.0010000000000000002,1.8404360126113892,0.8323298304748535,0.17803388746738433,75.476,95.172,1.3400712738037108,67.3,91.26,67.69,26.406865119934082
81,0.0010000000000000002,1.6910650177001953,0.748090072593689,0.1646274978685379,77.628,95.876,1.2464017766952515,68.88,91.97,68.88,847.5593531131744
82,0.0010000000000000002,1.6572227619934081,0.7312498619842529,0.16144972881317138,78.032,96.094,1.2387085098266601,68.93,92.14,68.93,27.643891096115112
83,0.0010000000000000002,1.6453158408355713,0.7245053718566895,0.1603828942012787,78.206,96.166,1.2366315309524536,69.07,92.18,69.07,26.368632793426514
84,0.0010000000000000002,1.6416511417007447,0.7223413690376281,0.1600600573825836,78.326,96.006,1.2351835596084595,69.19,92.1,69.19,26.145774841308594
85,0.0010000000000000002,1.6326776098251343,0.7167532007598877,0.15928762660503387,78.484,96.098,1.2381085680007935,69.02,92.11,69.19,26.241606950759888
86,0.0010000000000000002,1.6256812313842774,0.7134935572814941,0.15861680644512177,78.526,96.094,1.2353649801254272,69.26,92.18,69.26,114.07854700088501
87,0.0010000000000000002,1.6282825082778931,0.7130929804229736,0.15896700202941894,78.678,96.178,1.2386207256317139,69.16,92.2,69.26,26.651554107666016
88,0.0010000000000000002,1.6170204096221923,0.7082037356948853,0.15786481749534606,78.682,96.126,1.2396264526367187,69.33,92.24,69.33,26.29123020172119
89,0.0010000000000000002,1.6195878981018066,0.7069290616035462,0.1582654208087921,78.696,96.17,1.2280162700653077,69.28,92.18,69.33,26.327290773391724
90,0.0010000000000000002,1.6142081034851075,0.7049394522476197,0.1577172966480255,78.844,96.124,1.2364009222030639,69.04,92.24,69.33,1689.3075907230377
91,0.0010000000000000002,1.6111541289520264,0.7038564793395996,0.15740323647499085,78.848,96.266,1.235909492301941,69.43,92.17,69.43,27.43696904182434
92,0.0010000000000000002,1.6079522769546508,0.702423319568634,0.15709257675647736,78.924,96.298,1.2426415700912476,69.19,92.16,69.43,28.182965993881226
93,0.0010000000000000002,1.6072288497161866,0.7005971380996704,0.15711628501415253,78.988,96.188,1.2322218696594238,69.15,92.31,69.43,27.960893154144287
94,0.0010000000000000002,1.6082616581726075,0.7003864247894287,0.15725855549812318,78.908,96.208,1.2408997489929199,69.26,92.23,69.43,27.60522985458374
95,0.0010000000000000002,1.601220601501465,0.6970181455612182,0.1565889408302307,78.974,96.288,1.2318262561798097,69.38,92.37,69.43,27.921349048614502
96,0.0010000000000000002,1.6013132065582276,0.695391686038971,0.15670217059135438,79.076,96.286,1.2374283233642578,69.43,92.25,69.43,27.329972982406616
97,0.0010000000000000002,1.5969099422454833,0.695317938747406,0.156156371884346,78.88,96.346,1.231138971710205,69.25,92.3,69.43,27.84495711326599
98,0.0010000000000000002,1.59139535446167,0.6898470405960083,0.15580897927761078,79.168,96.334,1.239797562980652,69.64,92.33,69.64,27.17038893699646
99,0.0010000000000000002,1.589328724937439,0.6865337721824646,0.1557577301454544,79.18,96.362,1.2370370817184448,69.62,92.33,69.64,27.422546863555908
100,0.0010000000000000002,1.5936962118148803,0.6894343050193786,0.15612238280296326,79.024,96.35,1.2405205961227417,69.49,92.22,69.64,27.556562185287476
