epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
80,0.0010000000000000002,2.643936002960205,1.46250270362854,0.05977139531850815,57.964,87.266,1.728046823501587,53.64,83.92,55.31,22.037035942077637
81,0.0010000000000000002,2.54250177734375,1.3903608524703979,0.05772879189491272,59.686,88.364,1.572685685157776,56.72,86.11,56.72,21.910899877548218
82,0.0010000000000000002,2.513344697723389,1.3694871077728272,0.05714378580927849,60.4,88.518,1.5676759326934815,56.99,86.28,56.99,22.274208068847656
83,0.0010000000000000002,2.516863923187256,1.3694178646469117,0.057254843609333035,60.268,88.478,1.5630779460906983,56.82,86.11,56.99,22.61115789413452
84,0.0010000000000000002,2.5112447454833986,1.3701720021820067,0.0570674607872963,60.404,88.586,1.5554898445129395,56.92,86.02,56.99,21.842187881469727
85,0.0010000000000000002,2.505158162689209,1.3637070665359496,0.05697826968312263,60.356,88.598,1.5590644805908203,56.96,86.1,56.99,21.806466102600098
86,0.0010000000000000002,2.5099773902130127,1.3705136992263793,0.05702251696586609,60.228,88.582,1.5608900831222534,57.09,86.1,57.09,21.740791082382202
87,0.0010000000000000002,2.5072060006713865,1.3665439879226684,0.05699793772578239,60.23,88.692,1.5543938131332398,57.03,86.21,57.09,21.724303722381592
88,0.0010000000000000002,2.503171329193115,1.3626651902008056,0.056932460384368895,60.538,88.486,1.5572252700805664,56.81,86.34,57.09,21.805757999420166
89,0.0010000000000000002,2.497871650772095,1.364872223892212,0.0567323603451252,60.382,88.716,1.5597659177780152,57.02,86.3,57.09,21.76656699180603
90,0.0010000000000000002,2.5028488859558107,1.3625044638061523,0.05692489525794983,60.534,88.768,1.556124920463562,56.96,86.43,57.09,21.776822805404663
91,0.0010000000000000002,2.4946027021026613,1.3602295487594604,0.05670274773597717,60.706,88.656,1.5577589586257934,57.06,86.36,57.09,21.77036476135254
92,0.0010000000000000002,2.4957836277770995,1.3610105112075805,0.056727448884248736,60.634,88.65,1.5543567497253419,57.06,86.21,57.09,21.775331258773804
93,0.0010000000000000002,2.489133762817383,1.3576941263580322,0.056571459391117095,60.472,88.676,1.553475605392456,57.23,86.39,57.23,22.232519149780273
94,0.0010000000000000002,2.491881436538696,1.357673811225891,0.05665764149546623,60.254,88.716,1.5579825113296508,57.22,86.22,57.23,28.424527883529663
95,0.0010000000000000002,2.485067332611084,1.353964902305603,0.05650265226125717,60.572,88.732,1.5549849550247192,57.2,86.49,57.23,22.821887969970703
96,0.0010000000000000002,2.490713798522949,1.350337312965393,0.05673578576207161,60.82,88.824,1.562657917022705,56.98,86.31,57.23,22.526944875717163
97,0.0010000000000000002,2.4953835749053956,1.359884789123535,0.056732536900043484,60.61,88.778,1.5535436374664306,57.1,86.64,57.23,21.843234062194824
98,0.0010000000000000002,2.48553337638855,1.3519870473098754,0.05654812043428421,60.672,88.876,1.5591482788085937,57.02,86.34,57.23,22.272983074188232
99,0.0010000000000000002,2.476754030227661,1.3489024244308472,0.056321963188648225,60.81,88.886,1.5527421924591065,57.26,86.48,57.26,22.153936862945557
100,0.0010000000000000002,2.483812313079834,1.3545188488388062,0.0564547780406475,60.786,88.706,1.5547317222595214,57.04,86.42,57.26,21.81997013092041
