epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
29,0.1,2.1099537536621096,1.2847207624816894,0.0458622928416729,64.006,90.408,2.079962725830078,53.09,82.45,56.54,43.571290731430054
30,0.1,2.110576375732422,1.279571016960144,0.04596221475362778,64.24,90.538,2.2107599113464356,52.67,82.31,56.54,44.04617404937744
31,0.1,2.101107815246582,1.2748881233596803,0.04573949229955673,64.454,90.52,2.063682949066162,54.0,83.72,56.54,43.830928802490234
32,0.1,2.0852919828033447,1.2606375379562378,0.045467912789583204,64.836,90.764,2.062777733230591,52.75,81.64,56.54,44.07108211517334
33,0.1,2.0793400659179686,1.2660835179901122,0.045196822043657305,64.676,90.796,2.2625833358764647,50.99,80.6,56.54,45.34832525253296
34,0.1,2.0606645732116697,1.2470531322097778,0.044910562533140186,65.11,90.778,2.3776401359558106,50.79,79.43,56.54,43.20497798919678
35,0.1,2.0662600281143186,1.255619577102661,0.044951569960117344,64.778,90.762,2.0389437545776365,53.28,81.28,56.54,41.79224705696106
36,0.1,2.0595332370758057,1.2475707419586182,0.04486712086558342,64.996,90.9,1.963027614593506,54.98,83.46,56.54,499.24246287345886
37,0.1,2.06245215423584,1.244830461807251,0.04500115382432938,64.862,90.916,2.006605023574829,54.38,82.58,56.54,43.29992604255676
38,0.1,2.0415515286254884,1.2372615294647218,0.04446627369165421,65.388,90.89,2.1657574695587156,53.68,82.33,56.54,43.66514182090759
39,0.1,2.05188243309021,1.2441054935836793,0.04468217791318894,65.116,91.126,2.2050207609176637,53.4,81.0,56.54,45.10545301437378
40,0.1,2.0478407928466797,1.2472195249176026,0.044507219851017,65.082,91.094,1.9686093132019042,54.99,83.04,56.54,43.868361949920654
41,0.1,2.0226482264328003,1.2319703736686707,0.04395822012186051,65.458,91.09,1.9792969310760498,55.29,82.97,56.54,43.67944383621216
42,0.1,2.0233666146850586,1.2194953921508789,0.044175591126680375,65.62,91.138,1.9073521671295166,56.18,84.36,56.54,43.85142397880554
43,0.1,2.0299068003845213,1.230798966255188,0.04420335377812386,65.494,91.216,2.2996606067657472,51.25,81.07,56.54,44.082602977752686
44,0.1,2.026881271209717,1.226682599143982,0.044173124125003814,65.406,91.134,2.0523194343566895,53.88,83.68,56.54,44.055901765823364
45,0.1,2.0228129470825196,1.2262578391265868,0.04405262576818466,65.59,91.136,2.185459679412842,51.75,81.43,56.54,42.52716898918152
46,0.1,2.003283744506836,1.214628734664917,0.04362404305696487,65.882,91.282,2.8190017219543457,49.79,79.96,56.54,42.00781297683716
47,0.1,2.0097911106872557,1.2173479022979736,0.043784911341667176,65.702,91.258,2.1165945861816406,52.52,80.7,56.54,43.32100987434387
48,0.1,2.0011217575073244,1.2102633118438721,0.04362469073295593,66.188,91.318,1.8924042339324951,56.35,83.67,56.54,42.455599784851074
49,0.1,2.0017193450927735,1.2169799620819093,0.04353841760754585,65.804,91.23,2.659906758880615,48.08,76.74,56.54,42.27052426338196
50,0.1,2.008789863739014,1.2161301151275634,0.043772650105953215,65.77,91.374,2.1467828161239626,53.52,82.29,56.54,43.159743785858154
51,0.1,2.000833857192993,1.214166391105652,0.0435547080385685,66.078,91.256,2.111316659164429,52.95,83.37,56.54,42.343892097473145
52,0.1,1.9857397383880615,1.205921205406189,0.04321184783220291,66.224,91.518,2.332644849014282,52.2,80.27,56.54,42.34905004501343
53,0.1,2.00153887928009,1.2093642124176025,0.04365177412748337,65.842,91.414,1.9002988105773926,56.65,84.49,56.65,42.035736083984375
54,0.1,1.9741612171936036,1.19695440700531,0.042990125514268875,66.332,91.484,2.405119766807556,49.57,80.16,56.65,41.62036323547363
55,0.1,1.9862734951019287,1.2063819354248047,0.04322132897853851,66.186,91.378,2.098306895446777,54.56,83.08,56.65,42.535024881362915
56,0.1,1.9931034461212158,1.2080475971984863,0.04340873912572861,66.074,91.488,1.7180230335235596,58.65,86.12,58.65,43.05091619491577
57,0.1,1.9834578974533081,1.2020577575683593,0.043200906802415846,66.102,91.456,1.935968271255493,56.91,84.82,58.65,43.27685499191284
58,0.1,1.9849659770202637,1.2011927024078368,0.04326155076026916,66.464,91.4,2.0747334533691406,52.73,82.85,58.65,43.23230290412903
59,0.1,1.9492573303222656,1.1801453609085084,0.04247452029824257,66.82,91.806,2.111142752456665,54.04,81.94,58.65,43.32419466972351
60,0.010000000000000002,1.9837203495788573,1.203821505317688,0.0431815500664711,66.164,91.432,2.1145915977478027,54.04,81.76,58.65,43.23608708381653
61,0.010000000000000002,1.3499616329956055,0.7838215719604492,0.029939088968634606,76.584,95.524,1.1228521043777466,71.33,92.6,71.33,43.271564960479736
62,0.010000000000000002,1.1951714608764648,0.679901225566864,0.026725651507377626,79.356,96.39,1.106703805732727,71.93,92.96,71.93,43.75379014015198
63,0.010000000000000002,1.1407407389450073,0.6397024139785766,0.02565279786169529,80.404,96.792,1.0953347471237183,72.3,93.1,72.3,42.192497968673706
64,0.010000000000000002,1.1001299480438231,0.6139688106346131,0.024785798282027243,81.07,96.962,1.0994573677062989,72.27,92.97,72.3,42.315967082977295
65,0.010000000000000002,1.068383775024414,0.5815678887557983,0.024299994745850564,81.958,97.224,1.1015116460800172,72.54,93.09,72.54,41.97744178771973
66,0.010000000000000002,1.0455040327453613,0.5645580695915222,0.023850781264305114,82.398,97.442,1.0843115026474,72.82,93.04,72.82,42.04898977279663
67,0.010000000000000002,1.024519084777832,0.5440985131454468,0.023514682079553605,82.95,97.58,1.080808891105652,72.95,93.12,72.95,178.84348607063293
68,0.010000000000000002,1.009083144378662,0.5287903219604492,0.023271499508619307,83.55,97.652,1.0951964965820313,72.79,93.21,72.95,370.6505057811737
69,0.010000000000000002,0.9895251208114624,0.5134977308273315,0.02289925798356533,83.808,97.82,1.0954174800872802,73.16,93.12,73.16,329.79171085357666
70,0.010000000000000002,0.9785853491401673,0.5008497421646119,0.022755014959573747,84.196,97.94,1.0989619228363037,73.07,93.2,73.16,44.43218779563904
71,0.010000000000000002,0.9637736862564087,0.4865590204715729,0.02251544300496578,84.624,98.06,1.1300762004852294,72.73,92.85,73.16,43.814308643341064
72,0.010000000000000002,0.956489666595459,0.47793254945755004,0.02242260598540306,84.908,98.154,1.1112026074409485,72.59,93.25,73.16,43.92515015602112
73,0.010000000000000002,0.9467453554153442,0.46928975341796875,0.02225313995718956,85.158,98.154,1.1072413734436035,72.85,93.13,73.16,43.957019329071045
74,0.010000000000000002,0.9334971881484986,0.45469977783203125,0.022067103030085564,85.554,98.302,1.114196276473999,72.92,93.07,73.16,43.87932014465332
75,0.010000000000000002,0.9303958486557007,0.4497351890182495,0.02204775793969631,85.732,98.362,1.1468230560302735,72.48,93.01,73.16,44.54826211929321
76,0.010000000000000002,0.9219908986473083,0.4409065080547333,0.021923051379919054,85.842,98.426,1.110999213886261,72.79,93.1,73.16,44.4389009475708
77,0.010000000000000002,0.9145560110855102,0.43317618938446045,0.021811497406363487,86.112,98.44,1.13604227809906,72.72,93.02,73.16,44.06882095336914
78,0.010000000000000002,0.9083171137619018,0.4258223305511475,0.02173143586695194,86.44,98.43,1.1383094437599182,72.22,92.71,73.16,44.099047899246216
79,0.010000000000000002,0.9016625629425049,0.42032298620224,0.02160940841078758,86.5,98.486,1.1178116968154908,72.67,93.11,73.16,43.82072067260742
80,0.0010000000000000002,0.8979230796051025,0.41421217794418336,0.021588030930757524,86.782,98.586,1.1481357303619384,72.14,92.84,73.16,44.12201809883118
81,0.0010000000000000002,0.8102211138534546,0.3470084462165833,0.019897402858138083,88.906,98.968,1.0503613965034484,74.3,93.56,74.3,43.818199157714844
82,0.0010000000000000002,0.7849148957824708,0.3287470052909851,0.019391918480396272,89.554,98.99,1.0463397315979004,74.29,93.46,74.3,43.80008912086487
83,0.0010000000000000002,0.7738393838310241,0.31840604670524597,0.019207386236190796,89.966,99.08,1.0489985467910767,74.3,93.46,74.3,44.10972809791565
84,0.0010000000000000002,0.7700118964385987,0.3165395560264587,0.019116941174268723,90.178,99.028,1.0487855260849,74.36,93.53,74.36,43.78563189506531
85,0.0010000000000000002,0.7646514880943298,0.3080678544616699,0.019081798734664916,90.368,99.1,1.052404555130005,74.36,93.56,74.36,43.72891902923584
86,0.0010000000000000002,0.7621255145263672,0.30957575231552126,0.01897930117726326,90.222,99.064,1.0489006017684936,74.33,93.6,74.36,43.60361409187317
87,0.0010000000000000002,0.7581318696403503,0.30605512153625486,0.01890950964987278,90.306,99.12,1.0487246059417725,74.57,93.55,74.57,43.59158205986023
88,0.0010000000000000002,0.7582762822914123,0.30380710072040557,0.01894914786398411,90.514,99.12,1.0536222534179687,74.45,93.56,74.57,43.602200984954834
89,0.0010000000000000002,0.7547861901473999,0.3021512201881409,0.018865955668091773,90.606,99.168,1.0532746950149536,74.49,93.47,74.57,43.583343267440796
90,0.0010000000000000002,0.7531677827072144,0.2994823465538025,0.01885708149433136,90.608,99.18,1.0550733870506286,74.35,93.6,74.57,43.63293433189392
91,0.0010000000000000002,0.7481854121398925,0.29520024416923524,0.01876829030930996,90.74,99.212,1.0539791019439697,74.72,93.55,74.72,43.56264400482178
92,0.0010000000000000002,0.7485327974700928,0.2944892623710632,0.018790255187749863,90.688,99.2,1.044010082244873,74.49,93.6,74.72,43.592565059661865
93,0.0010000000000000002,0.7404308549499512,0.2885424998664856,0.018629987706542016,90.964,99.248,1.0535587977409362,74.66,93.53,74.72,43.628392934799194
94,0.0010000000000000002,0.7438267037200927,0.29026048973083496,0.018709264339208602,90.926,99.222,1.059753380393982,74.53,93.47,74.72,43.6074013710022
95,0.0010000000000000002,0.742787507019043,0.28976981615066527,0.018684456199407576,91.018,99.232,1.058576355457306,74.43,93.51,74.72,43.62658190727234
96,0.0010000000000000002,0.7396060144042969,0.2864325233125687,0.018637179749011995,91.176,99.226,1.0583628980636597,74.46,93.49,74.72,44.067338943481445
97,0.0010000000000000002,0.7360688672447204,0.28258536105155946,0.01858675588488579,91.088,99.27,1.0545075204849244,74.56,93.54,74.72,43.70483708381653
98,0.0010000000000000002,0.7351043137741089,0.28220732073307037,0.018562520503401757,91.25,99.276,1.056288553237915,74.5,93.49,74.72,43.6093168258667
99,0.0010000000000000002,0.7338347975730896,0.2797005424976349,0.018562016448974608,91.3,99.264,1.0548953941345214,74.57,93.68,74.72,42.30537009239197
100,0.0010000000000000002,0.7322626685714722,0.2783391537666321,0.018534159039855003,91.35,99.264,1.0561455527305603,74.61,93.5,74.72,42.96561098098755
