epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
1,0.1,6.632437272186279,3.9820316647338867,0.14504442018508912,8.412,27.786,3.740016128540039,12.57,37.83,12.57,27.472261905670166
2,0.1,5.407327492218018,3.226919574432373,0.11855836642980576,19.802,50.176,3.28249504699707,22.66,54.36,22.66,27.36340594291687
3,0.1,4.600311733551026,2.7408677071380616,0.10093368379354477,29.054,63.15,3.835054956817627,23.57,53.9,23.57,27.742372035980225
4,0.1,4.0990777280426025,2.4335313264465332,0.09007225223064423,35.504,70.35,2.6572177406311037,35.35,68.23,35.35,27.275752067565918
5,0.1,3.74143563659668,2.2268973547744753,0.0821245924782753,40.438,74.698,2.573078885650635,37.43,71.14,37.43,27.2677640914917
6,0.1,3.4817962716674806,2.062118566932678,0.07658553102731705,44.312,78.106,2.7254044723510744,36.25,69.63,37.43,27.22460103034973
7,0.1,3.3254815409851073,1.9768120699310303,0.07303360954523086,46.404,79.72,2.587154451751709,40.23,73.12,40.23,26.861385107040405
8,0.1,3.1807254893493653,1.8900838579940795,0.06986511132478714,48.438,81.2,2.3567326898574827,42.95,75.82,42.95,27.11415386199951
9,0.1,3.086873020401001,1.8306716675186157,0.06786053713321685,49.93,82.11,2.4688112686157226,44.07,76.29,44.07,27.251099109649658
10,0.1,2.9999260430145265,1.7766750271224976,0.06598714165210724,51.166,83.18,2.340626555633545,45.0,76.49,45.0,26.850624799728394
11,0.1,2.9358226103210447,1.7437350354766845,0.06449859667301178,52.228,83.52,2.5214516510009766,43.09,74.2,45.0,27.101301908493042
12,0.1,2.8738198612976076,1.7074201797866821,0.0631284304881096,53.042,84.298,2.321236209487915,44.97,77.71,45.0,27.00664710998535
13,0.1,2.828176937255859,1.682317539100647,0.06209431775808334,53.67,84.632,2.481329655456543,43.89,76.71,45.0,26.4601469039917
14,0.1,2.788369087677002,1.6577621517944336,0.061234000376462934,54.46,85.05,2.18509997177124,47.3,78.97,47.3,27.06472873687744
15,0.1,2.771479858932495,1.6409221713256836,0.06096933659791946,54.794,85.23,2.24195753326416,47.5,79.07,47.5,26.914469003677368
16,0.1,2.7304653690338134,1.6178956521224976,0.06004742319107056,55.15,85.462,2.349093268585205,46.91,78.46,47.5,27.474874019622803
17,0.1,2.7123733213043213,1.6164781665802002,0.05950419472813606,55.452,85.57,2.0721493629455567,48.84,81.14,48.84,27.138147115707397
18,0.1,2.6909107550048827,1.5942104871368408,0.05918142202615738,56.152,86.038,2.191167472457886,47.88,79.32,48.84,27.18670105934143
19,0.1,2.6729373611450193,1.5845253928375245,0.05877108330607414,56.096,86.074,2.630760368347168,43.25,76.87,48.84,28.13362193107605
20,0.1,2.6602336265563964,1.5805323775863647,0.05843648236989975,56.068,85.998,2.262230721282959,47.32,78.3,48.84,28.93017601966858
21,0.1,2.6336543382263184,1.562584860496521,0.05788630963563919,56.836,86.428,2.239621413421631,48.44,79.35,48.84,26.565927982330322
22,0.1,2.6166729516601563,1.554416955795288,0.05748326458930969,56.914,86.532,2.0133256214141846,50.68,81.39,50.68,26.95080590248108
23,0.1,2.605755531768799,1.5479611806488036,0.05724296693563461,57.134,86.554,2.2606726654052736,48.2,79.12,50.68,26.656267166137695
24,0.1,2.5884578010559083,1.5294701629638672,0.056991334991455075,57.584,86.99,2.2419633949279785,48.34,78.97,50.68,26.956807136535645
25,0.1,2.5850602590942384,1.5371625618743896,0.05676496809005737,57.42,86.814,2.2805396942138674,47.32,78.38,50.68,27.14621901512146
26,0.1,2.5715786668395997,1.5260463105010986,0.056517359778881074,57.682,86.866,2.1000058235168457,50.81,81.65,50.81,26.529165029525757
27,0.1,2.5682332820129394,1.5186334714508056,0.05652864201307297,57.614,87.198,2.1329449893951415,49.55,81.32,50.81,26.349969148635864
28,0.1,2.548589546203613,1.5118502267074585,0.056020763471126556,58.032,87.31,1.9596569389343261,51.61,82.73,51.61,26.31275224685669
29,0.1,2.545641413269043,1.5054485455703734,0.05602866069078445,58.324,87.192,2.097854690551758,50.09,80.28,51.61,26.354678869247437
30,0.1,2.5402327699279783,1.5035715224456787,0.05588896903753281,58.474,87.098,2.276365880584717,47.25,79.56,51.61,26.576393842697144
31,0.1,2.536508147125244,1.5010217184448242,0.055812415255308154,58.222,87.302,2.2230389976501463,48.39,79.45,51.61,117.32600617408752
32,0.1,2.5240341593933104,1.4977133304214478,0.05547429648518562,58.306,87.42,2.3093480907440185,47.23,78.03,51.61,26.79306411743164
33,0.1,2.5175849449920653,1.4865161768341064,0.05544771426320076,58.656,87.43,2.7467037456512453,41.85,73.86,51.61,26.84479594230652
34,0.1,2.516032998352051,1.4845640323638916,0.05542971810102463,58.59,87.612,2.244783759689331,49.42,79.66,51.61,27.09735083580017
35,0.1,2.5111782290649414,1.4910460088729858,0.05517672574281692,58.58,87.398,2.186775061798096,49.87,80.11,51.61,27.21113085746765
36,0.1,2.4924290838623047,1.4780981826019286,0.054793124840259555,58.83,87.736,2.0061302257537843,50.03,82.01,51.61,26.774589776992798
37,0.1,2.488417985076904,1.473420132598877,0.05474087233304977,59.064,87.768,2.1661549560546876,49.29,79.75,51.61,27.441231966018677
38,0.1,2.483748879699707,1.4716033911895752,0.05462334939837456,59.194,87.74,2.2963530586242675,47.61,78.51,51.61,26.855844020843506
39,0.1,2.48165200843811,1.4695537924575806,0.05458984724879265,59.128,87.808,1.9343856323242188,52.99,83.18,52.99,26.62488341331482
40,0.1,2.4811095544433592,1.4690112816619874,0.05458137222290039,59.108,87.844,2.01917975769043,51.16,81.79,52.99,26.671334981918335
41,0.1,2.4682326963806154,1.4596255835342407,0.05432562208771705,59.34,87.978,1.9897853996276855,51.0,81.87,52.99,26.547548055648804
42,0.1,2.4670216986846922,1.4590355187988282,0.05429699795484543,59.33,87.972,1.9132537731170653,53.42,82.7,53.42,26.57348108291626
43,0.1,2.445445995788574,1.4453057110977172,0.053837285654544834,59.53,88.092,2.382695998382568,45.29,77.39,53.42,26.914237022399902
44,0.1,2.4421020861816407,1.4411555606842041,0.053797634515762326,59.928,88.002,2.1585377811431883,50.81,81.58,53.42,27.899900913238525
45,0.1,2.445512272644043,1.4452173822784424,0.053840737133026124,59.59,88.184,2.201735688018799,50.46,81.13,53.42,27.16759705543518
46,0.1,2.4525400243377686,1.449809567298889,0.053988601036071775,59.622,87.942,2.2344760313034056,48.01,78.35,53.42,26.770710229873657
47,0.1,2.4441391159057617,1.4439620336151122,0.05381744071245193,59.666,88.15,2.4616366256713866,46.96,77.9,53.42,26.94603705406189
48,0.1,2.4317796269226073,1.4394635307312011,0.053501495769023896,59.942,88.234,2.168713376235962,49.63,80.56,53.42,27.223979949951172
49,0.1,2.436949140625,1.443678610458374,0.0535971823823452,59.798,88.096,2.2013353828430176,50.55,80.59,53.42,27.693044900894165
50,0.1,2.4435721324920654,1.448041487121582,0.053735980660915374,59.716,88.154,2.231324766921997,50.61,80.67,53.42,27.76142978668213
