epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
17,0.1,2.4762098174285887,1.4964905868911744,0.05399889144897461,58.728,87.532,2.716068577957153,44.12,74.63,51.85,32.78424096107483
18,0.1,2.4702098962402346,1.4929881983184814,0.05386611875534058,58.754,87.568,2.1675126518249512,50.19,80.56,51.85,32.40169405937195
19,0.1,2.4415567364501953,1.47965510887146,0.05317903708934784,59.346,87.818,2.4226160835266115,48.6,79.39,51.85,32.33119010925293
20,0.1,2.416259014968872,1.4590708667755128,0.05271011180996895,59.616,88.14,2.6525454162597657,44.71,74.77,51.85,32.33156085014343
21,0.1,2.398954381713867,1.4527984029769898,0.05226734954714775,59.51,88.192,2.426873797607422,46.92,78.63,51.85,32.35342597961426
22,0.1,2.3885594345092773,1.4432250484466553,0.05209209082484245,60.182,88.396,2.5264225749969484,46.0,75.68,51.85,32.3383469581604
23,0.1,2.3516260585021973,1.4217141735076904,0.05127403042554855,60.65,88.662,2.1444505882263183,51.15,80.8,51.85,32.401626110076904
24,0.1,2.354185571975708,1.4192598668289185,0.05139236368060112,60.72,88.482,2.2461226833343506,49.93,80.22,51.85,33.24449682235718
25,0.1,2.3416676926422118,1.4115996213912965,0.05112087107658386,60.782,88.876,2.1757975032806396,50.28,80.35,51.85,32.542641162872314
26,0.1,2.3287892601013183,1.4053754206085205,0.05081567364931107,61.028,88.81,2.4332130588531493,49.4,78.91,51.85,32.02996206283569
27,0.1,2.3150577659606935,1.3957636850738526,0.05053674755096436,60.98,88.918,2.8234790481567384,44.99,74.55,51.85,32.632399797439575
28,0.1,2.3090611279296875,1.3965120893096923,0.05033765893220901,61.344,89.068,2.1007364559173585,51.2,81.9,51.85,33.378772020339966
29,0.1,2.2943427963256835,1.3861644301605225,0.050039393348693846,61.618,88.99,2.575582494354248,45.66,78.18,51.85,33.070077896118164
30,0.1,2.2776270851135254,1.3773227701568604,0.0496551779961586,61.664,89.182,2.124135507965088,50.94,81.74,51.85,32.61985206604004
31,0.1,2.2825482817077636,1.3770708124923705,0.04981290251851082,61.652,89.242,2.4081119583129884,49.05,78.36,51.85,32.540608167648315
32,0.1,2.2641493594360353,1.364352115097046,0.0494366658103466,61.972,89.322,2.1444348266601563,51.22,82.13,51.85,32.505059003829956
33,0.1,2.269138341064453,1.3703330441665649,0.04949911927461624,61.666,89.368,2.231758005905151,50.18,79.87,51.85,32.68603301048279
34,0.1,2.254364254455566,1.353715413131714,0.04929707971334457,62.076,89.544,2.4916135427474977,46.73,77.75,51.85,33.089208126068115
35,0.1,2.2434823567199706,1.3519232457733155,0.04898502327919006,62.358,89.45,2.274664900970459,50.09,80.73,51.85,32.450541973114014
36,0.1,2.2484522288513182,1.350229845161438,0.04916679069638252,62.308,89.672,1.950099556541443,54.73,83.29,54.73,32.60494685173035
37,0.1,2.2485404126739503,1.3570840840530396,0.04906244914889336,62.156,89.37,2.24660850982666,50.96,80.41,54.73,32.47508001327515
38,0.1,2.22702264213562,1.3411564329147339,0.0486388883793354,62.528,89.714,1.908980926513672,54.03,83.49,54.73,32.39419221878052
39,0.1,2.2189779624938963,1.3335320431900024,0.048506622945070264,62.698,89.828,1.9489614812850953,52.77,81.65,54.73,32.31549119949341
40,0.1,2.2333208531188964,1.345297657394409,0.04877100083112717,62.342,89.698,2.030722583580017,52.81,81.92,54.73,32.336920738220215
41,0.1,2.2227219546508787,1.3388599465942383,0.04854037462234497,62.922,89.634,2.0008440128326415,54.64,82.78,54.73,32.348819971084595
42,0.1,2.2126534828948974,1.3339396519088744,0.0483026142013073,62.696,89.786,1.9675572189331054,54.91,83.15,54.91,32.475772857666016
43,0.1,2.2091426525878908,1.3251263201522827,0.04833060917139053,62.778,90.0,2.1927315380096437,51.48,81.11,54.91,32.42650103569031
44,0.1,2.197192215423584,1.3195386016082764,0.04804446604967117,62.956,89.934,2.0147914505004882,53.46,82.09,54.91,32.384443283081055
45,0.1,2.1989079011535644,1.3202177161026,0.04808747005224228,63.046,89.904,2.1665360763549804,51.85,80.28,54.91,32.317732095718384
