epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
30,0.1,2.8437181003570555,1.6314438278198242,1.01399809299469,56.554,85.798,2.3501782447814943,46.77,78.32,50.02,26.679715156555176
31,0.1,2.822688957824707,1.6149425818634033,1.0076088357543946,56.772,86.092,3.1723898105621338,38.96,69.16,50.02,26.442565202713013
32,0.1,2.8438512421417235,1.6323912359619142,1.0138278116226196,56.614,85.73,2.652894057846069,44.1,75.21,50.02,26.148627042770386
33,0.1,2.81073609085083,1.6130669784164429,1.0021013026809693,56.676,86.13,2.1132794639587402,50.1,80.98,50.1,26.190735816955566
34,0.1,2.8027402600097657,1.6027072635650634,1.000693313446045,57.064,86.128,2.5561735191345214,46.17,77.33,50.1,81.70251488685608
35,0.1,2.792335820465088,1.6052807684326171,0.9948477165222168,57.01,86.19,2.121913367271423,50.81,80.58,50.81,27.17655897140503
36,0.1,2.7844276919555666,1.6018049750137329,0.9917626014900207,57.412,86.148,2.354126659011841,47.28,78.38,50.81,26.76584506034851
37,0.1,2.7807468353271485,1.5973027627944947,0.9910477270126343,57.422,86.356,2.3747861404418944,47.72,77.44,50.81,26.39888906478882
38,0.1,2.7697975849151613,1.5919585217285157,0.986909162940979,57.514,86.31,2.1279782733917236,51.13,80.78,51.13,26.629762887954712
39,0.1,2.7661935425567625,1.592179076576233,0.9850520046234131,57.532,86.18,2.3585572635650633,48.21,79.42,51.13,27.03007698059082
40,0.1,2.760892840881348,1.5869918878555298,0.9836984474563598,57.412,86.49,2.5166814044952392,45.14,76.88,51.13,26.88443899154663
41,0.1,2.762952432632446,1.5880124362182617,0.9844731052017212,57.842,86.526,2.2110637886047364,49.45,80.1,51.13,26.76665210723877
42,0.1,2.7437692628479002,1.577636738357544,0.9774754459762574,57.754,86.4,2.1409152053833007,52.25,81.65,52.25,26.632200002670288
43,0.1,2.7321296102905275,1.5735720416641235,0.9726717978286743,57.754,86.522,2.254464670562744,48.89,79.33,52.25,27.236799001693726
44,0.1,2.7369204205322264,1.5721727407073975,0.9754170253372192,57.892,86.674,2.5544970102310183,47.12,79.66,52.25,27.165339946746826
45,0.1,2.7364382483673095,1.572370672225952,0.9751264562797546,57.914,86.602,2.5624772190093994,46.46,77.49,52.25,27.096364974975586
46,0.1,2.734917308807373,1.5711843688201905,0.9746625605010987,57.84,86.604,2.5202213157653808,45.04,77.05,52.25,27.017620086669922
47,0.1,2.724368861923218,1.5679145746994019,0.970205784111023,58.238,86.548,2.3856198268890383,47.18,77.51,52.25,27.9674129486084
48,0.1,2.7218919784545896,1.5657424478530884,0.9695103779220581,57.898,86.75,2.4562311626434328,47.62,78.6,52.25,26.76055884361267
49,0.1,2.7276272372436523,1.5719853923034668,0.9708172697257995,57.818,86.54,2.390328840637207,48.14,79.89,52.25,26.587056159973145
50,0.1,2.7240033182525636,1.5660602032470703,0.9704866061782836,58.018,86.72,2.6186040134429933,46.66,76.93,52.25,26.49626636505127
51,0.1,2.706705913772583,1.553692954826355,0.9649297196960449,58.142,86.884,3.1352515716552736,40.22,71.39,52.25,26.6316339969635
52,0.1,2.6946568663024904,1.5502703357696532,0.9597608485221862,58.49,86.942,2.317972459793091,47.72,79.27,52.25,26.73451018333435
53,0.1,2.701617797546387,1.5560684408187866,0.9617917914199829,58.34,86.784,2.241501782989502,50.55,80.4,52.25,26.89386010169983
54,0.1,2.6901360357666015,1.5487280453109742,0.9578860062789917,58.656,86.898,2.089304681777954,52.36,82.14,52.36,26.805122137069702
55,0.1,2.684511825256348,1.5434099786376954,0.956403415966034,58.554,86.958,2.2654145725250245,48.55,79.66,52.36,26.810698986053467
56,0.1,2.701946760559082,1.5574712775421142,0.9616055625152587,58.286,86.874,2.0154417823791504,51.76,82.72,52.36,26.722007989883423
57,0.1,2.689631592178345,1.552037129211426,0.9568065169906617,58.514,87.044,2.6372467224121094,43.7,75.66,52.36,26.80228614807129
58,0.1,2.7027591314697266,1.5590334572601319,0.9616211996650695,58.218,86.762,2.2277265903472903,50.05,81.35,52.36,26.238629817962646
59,0.1,2.6886821800231933,1.545423630142212,0.9579851798248291,58.692,87.032,2.022538806915283,50.95,81.66,52.36,26.23287606239319
60,0.010000000000000002,2.6594361585235595,1.5280798981094361,0.9476981056022644,58.964,87.122,2.161009778213501,50.96,81.4,52.36,26.038434982299805
61,0.010000000000000002,1.9498797938537598,1.1061100357055664,0.6984123883056641,68.476,91.846,1.3276422159194947,65.46,90.19,65.46,25.491209983825684
62,0.010000000000000002,1.747950858078003,1.000647114982605,0.6238136514663696,71.216,93.146,1.2961251131057738,66.1,90.56,66.1,25.80850887298584
63,0.010000000000000002,1.6783378517913818,0.9673038004302978,0.5973429746055603,71.918,93.518,1.3024963111877441,66.61,90.59,66.61,25.87848401069641
64,0.010000000000000002,1.6307496335220337,0.9347723974609375,0.5816817164421082,72.872,93.922,1.2978347772598267,66.73,90.69,66.73,26.136436939239502
65,0.010000000000000002,1.5980560987472534,0.9207442908477783,0.5688419762420655,73.164,94.056,1.2727526622772216,67.16,91.1,67.16,26.07674789428711
66,0.010000000000000002,1.5667470254135132,0.8975231133079529,0.5589927361679077,73.688,94.214,1.2973867328643798,66.64,90.78,67.16,26.522685766220093
67,0.010000000000000002,1.5458949060821534,0.8873198660850525,0.5511174865055084,73.936,94.42,1.2886235195159912,66.8,90.7,67.16,27.543235063552856
68,0.010000000000000002,1.5231373516845703,0.8733648281288147,0.5432274677276612,74.2,94.462,1.2939079360961914,66.71,90.97,67.16,26.429444074630737
69,0.010000000000000002,1.5034804827880859,0.8616094390106201,0.5363378837680817,74.62,94.66,1.287490880393982,67.05,91.22,67.16,26.027076959609985
70,0.010000000000000002,1.4880999906921386,0.849896886291504,0.5315757719802856,75.1,94.634,1.2742963869094848,67.25,91.16,67.25,25.937273025512695
71,0.010000000000000002,1.4755851768112183,0.8417830365180969,0.5273468286895752,75.314,94.686,1.3280534576416017,66.82,90.65,67.25,48.333234786987305
72,0.010000000000000002,1.4618856470489503,0.8321710968208313,0.5229000490379333,75.29,94.936,1.3004445777893066,66.77,91.02,67.25,26.48617124557495
73,0.010000000000000002,1.449136025314331,0.8235784074020386,0.5186734103012085,75.526,95.066,1.3092717655181885,67.11,90.8,67.25,26.24954104423523
74,0.010000000000000002,1.442604822921753,0.8207767139053345,0.5161082346439362,75.496,95.076,1.3059094741821289,67.39,91.1,67.39,27.827816009521484
75,0.010000000000000002,1.4267196746826172,0.8056145586013794,0.5119561978912354,75.876,95.236,1.3127618267059327,67.03,90.95,67.39,26.66713309288025
76,0.010000000000000002,1.4315412115859985,0.812068133392334,0.5127535719108581,76.18,95.232,1.3583983222961427,66.39,90.46,67.39,25.465749979019165
77,0.010000000000000002,1.4268464138031005,0.8050484030151367,0.5121611060333252,76.082,95.154,1.3584696228027344,66.29,90.33,67.39,25.449827671051025
78,0.010000000000000002,1.4239346111679076,0.8029651407814026,0.5112260214424134,76.168,95.27,1.3254108655929566,66.93,90.84,67.39,925.9026839733124
79,0.010000000000000002,1.4058360248947144,0.7917509178733826,0.5049802828407287,76.232,95.464,1.35157722530365,67.05,90.66,67.39,25.223387956619263
80,0.0010000000000000002,1.4088041036987304,0.7922814705467224,0.5063316823387146,76.33,95.38,1.3258917398452759,66.82,91.1,67.39,25.342941999435425
81,0.0010000000000000002,1.2611525063705444,0.6993165953731537,0.45574710295677184,79.082,96.176,1.243303374671936,68.75,91.75,68.75,132.85089993476868
82,0.0010000000000000002,1.2170111332321167,0.6705361171722413,0.44087153783798216,79.81,96.482,1.2411856412887574,68.98,91.91,68.98,26.455361127853394
83,0.0010000000000000002,1.2077674071502686,0.6647880703544616,0.4376866858577728,79.894,96.464,1.2412857990264892,68.86,91.83,68.98,25.87441086769104
84,0.0010000000000000002,1.1993466547775269,0.6640171773719787,0.43366903372764587,79.99,96.444,1.2364709594726562,69.03,91.91,69.03,925.6906969547272
85,0.0010000000000000002,1.188144147758484,0.6532188515281677,0.4307673593902588,80.28,96.526,1.23675506439209,69.03,91.97,69.03,25.16422986984253
86,0.0010000000000000002,1.1867145624542237,0.6517858516311645,0.43041081731796266,80.124,96.528,1.2347523399353026,69.21,91.95,69.21,25.053503036499023
87,0.0010000000000000002,1.1776815587615967,0.648308847694397,0.4267635676574707,80.426,96.632,1.2344550346374512,68.99,91.99,69.21,25.162038803100586
88,0.0010000000000000002,1.1733963361358644,0.644510246925354,0.42557060591697693,80.508,96.594,1.2406431873321533,69.25,91.96,69.25,25.695132970809937
89,0.0010000000000000002,1.1706343481445312,0.6407709316062927,0.42512444162368773,80.464,96.586,1.2343360004425048,69.49,91.9,69.49,128.90639805793762
90,0.0010000000000000002,1.1656011769104004,0.6385262049484253,0.42316903701782227,80.602,96.668,1.2440770126342773,69.22,91.8,69.49,942.3343598842621
91,0.0010000000000000002,1.1614925384902954,0.6361894547271728,0.42169890558242795,80.82,96.676,1.2438807594299317,69.07,91.84,69.49,25.02513575553894
92,0.0010000000000000002,1.1562127726745606,0.6336474400138855,0.4196945253944397,80.714,96.684,1.2466849815368652,69.42,91.86,69.49,25.20544719696045
93,0.0010000000000000002,1.1607949097442627,0.6365751138305664,0.42125367750167847,80.81,96.58,1.2430870708465576,69.26,91.83,69.49,25.169902086257935
94,0.0010000000000000002,1.1544201329421997,0.6286013066291809,0.42005973857879636,80.874,96.736,1.247456724357605,69.41,91.89,69.49,25.271783113479614
95,0.0010000000000000002,1.150879608039856,0.6288659910392761,0.41822330636024474,80.948,96.682,1.2393576539993285,69.38,92.01,69.49,25.23351812362671
96,0.0010000000000000002,1.1495793346977234,0.6281730588912964,0.41774640258789064,81.042,96.724,1.2502035326004028,69.03,91.76,69.49,25.236083984375
97,0.0010000000000000002,1.1518877192115784,0.6299744708919525,0.41845024147033694,80.884,96.822,1.2402884550094604,68.99,91.81,69.49,1046.23180103302
98,0.0010000000000000002,1.1421490919876098,0.6229596078491211,0.41533464574813844,81.114,96.806,1.2461238821029663,68.99,91.89,69.49,25.34422516822815
99,0.0010000000000000002,1.1340017152404784,0.6171298247909546,0.41271840131759646,81.232,96.728,1.2520059154510499,69.12,91.89,69.49,25.20108389854431
100,0.0010000000000000002,1.140456227722168,0.6188882043838501,0.4155060621070862,81.226,96.796,1.2505786291122436,69.22,91.69,69.49,25.13660216331482
